anger,disgust,fear,joy,sadness,surprise,neutral,hueSin,hueCos,saturation,log_light_energy,grain,fov
0.0,0.01075268817204301,0.01,0.0,0.11,0.02,0.75,0.44558968292239687,0.0029692993430741055,0.2171144812637029,0.7860843086219609,0.11631423563315223,0.11531052145729366
0.0,0.0967741935483871,0.01,0.12,0.07,0.02,0.84,0.9762977495078318,0.6521198665979389,0.16215633771257668,0.6897626485685927,0.17398782951698444,0.42465598735038496
0.93,0.0,0.02,0.0,0.0,0.0,0.0,0.45320850893547465,0.9978057415940061,0.9006989845845248,0.6875387663781588,0.9771424565563793,0.030965226247733426
0.87,0.0,0.07,0.0,0.0,0.0,0.0,0.45860693076169534,0.9982836680235796,0.9008683073733295,0.6025321362668319,0.8105090988637316,0.05188469198245239
0.81,0.03225806451612903,0.06,0.0,0.02,0.0,0.0,0.4094919052394222,0.9917400581433348,0.8896313471896724,0.6009860518429992,0.6025642481558959,0.01318570662045005
0.98,0.0,0.01,0.0,0.0,0.0,0.0,0.6405213647153818,0.979847627959675,0.9374528681132549,0.7312958443813898,0.8656946226580278,0.07165114460397348
0.0,0.0,0.0,0.0,0.13,0.02,0.76,0.07988907145001778,0.22887861074258314,0.20667185991570622,0.7894441776718756,0.09335952097883801,0.07831524768940422
0.0,0.01075268817204301,0.85,0.0,0.95,0.0,0.96,0.1541125564059821,0.13894338897619524,0.16215292424185707,0.2310308323613437,0.5156630370414781,0.461810431935255
0.0,0.0,0.0,0.0,0.07,0.03,0.97,0.41240612165383994,0.007732478751362182,0.13659558229077134,0.8922940400678029,0.0798982618186071,0.14379180665966743
0.0,0.08602150537634408,0.75,0.0,0.83,0.0,0.71,0.20715758889342661,0.09473055597875546,0.3781718906542893,0.2088181112350612,0.2533672664128712,0.37107932219481643
0.0,0.8924731182795698,0.81,0.0,0.09,0.0,0.03,0.9977007947649013,0.4521051266795112,0.7483403420043133,0.4382260754581181,0.6743584133708925,0.020040364487198918
0.0,0.02150537634408602,0.79,0.0,0.91,0.0,0.68,0.2770159604920104,0.05247556700812489,0.30733706462588706,0.3993541284697241,0.5414891430917279,0.7213629948039252
0.0,0.16129032258064516,0.01,0.72,0.01,0.05,0.24,0.9132859868025142,0.7814155168299575,0.4164175438503072,0.8107333457770686,0.12378751512185465,0.20901730431258178
0.85,0.01075268817204301,0.02,0.0,0.0,0.0,0.0,0.6130891370847177,0.9870429622460773,0.9425343312951173,0.7267655580906067,0.7896565567743294,0.09859398049112428
0.0,0.0,0.0,0.0,0.1,0.04,0.91,0.3351522400912386,0.02795634094602717,0.05576777144077415,0.9003097657240702,0.024990548648143845,0.32951267798630285
0.0,0.0,0.88,0.0,0.77,0.0,0.19,0.4449118886815237,0.0030439657360389893,0.3800113012949411,0.2272595559680696,0.9926517929219469,0.039872730524826684
0.0,0.03225806451612903,0.88,0.0,0.83,0.0,0.88,0.1060278946707186,0.1921266815353861,0.27292749327975213,0.2716779322111186,0.5522871076625524,0.38044222258915644
0.0,0.16129032258064516,0.03,0.17,0.04,0.02,0.73,0.9817957150600058,0.6336895244580426,0.40511655520234685,0.6858286970978271,0.028764259567938988,0.3585009246246366
0.0,0.21505376344086022,0.01,0.14,0.03,0.02,0.76,0.9781900068521181,0.6460627171689316,0.34191009351483104,0.8160270118870459,0.21200414187259328,0.2487937930859861
0.79,0.053763440860215055,0.03,0.0,0.02,0.0,0.0,0.4391641434311321,0.9962851988076333,0.9752967644582263,0.6118977225549752,0.5479598919191009,0.09794493601285656
0.0,0.0,0.94,0.0,0.71,0.0,0.64,0.619120693629488,0.014397013652891866,0.3854963872606314,0.11244427922099076,0.5409997996990713,0.9943409845558699
0.0,0.1827956989247312,0.0,0.91,0.0,0.07,0.01,0.7103682443087103,0.9535914480967105,0.8083728609742532,0.7642881458361596,0.24318876025913097,0.2505623202983032
0.0,0.0967741935483871,0.39,0.0,0.39,0.0,0.54,0.04369765664305281,0.7044215532837932,0.47563759776704506,0.6587074398216097,0.5464095458454047,0.11853601079951327
0.0,0.17204301075268816,0.0,0.79,0.0,0.07,0.0,0.8903383728524267,0.812467525798954,0.903219206849265,0.7204032302073365,0.18810989012498613,0.23784543926732235
0.0,0.0967741935483871,0.0,0.67,0.02,0.01,0.79,0.8996489252538382,0.8004675299320245,0.1661180482268891,0.7403820347144932,0.15451359499547163,0.27837714576031486
0.0,0.0,0.88,0.0,0.62,0.0,0.82,0.726363774312051,0.05417554836101368,0.33906102272263716,0.20946625325700644,0.9796394904646363,0.8710897452355575
0.0,0.0,0.92,0.0,0.82,0.0,0.84,0.17356298131524667,0.12126675240717244,0.29278084601560245,0.2085969140513494,0.589054226644216,0.607150451173643
0.0,0.01075268817204301,0.7,0.0,0.89,0.0,0.92,0.12883130438266588,0.16498686683396013,0.15457487143940926,0.3097392509108047,0.2909400451689182,0.5760687185090106
0.83,0.01075268817204301,0.01,0.0,0.0,0.0,0.0,0.528206191254425,0.9992037768035402,0.9454314768428429,0.7176748495048562,0.5951740189825436,0.007226714112227294
0.0,0.0967741935483871,0.0,0.79,0.03,0.04,0.84,0.900563260689471,0.7992475132491812,0.2807868765665204,0.7926512623569344,0.16886662080238662,0.3610540073238997
0.0,0.8709677419354839,0.66,0.0,0.08,0.0,0.05,0.9905053206240435,0.5969769582916701,0.6532254608307733,0.4494715360329014,0.6190796880105428,0.014570042534308148
0.0,0.12903225806451613,0.0,0.85,0.01,0.18,0.01,0.8224610417714355,0.8821241637736097,0.8482113333966379,0.7056477440361497,0.1292077021464555,0.40496442922279113
0.0,0.01075268817204301,0.0,0.0,0.17,0.06,0.79,0.1801014898140499,0.11572803487528577,0.22010393344899973,0.8005548488094968,0.07840888534092494,0.2792716992771641
0.0,0.15053763440860216,0.0,0.89,0.01,0.14,0.04,0.7254424159621969,0.9462910676734722,0.7532582079773444,0.6904494243399882,0.12430084438793572,0.36860041479384753
0.0,0.1935483870967742,0.0,0.13,0.04,0.03,0.75,0.994813930853754,0.5718273891566187,0.30920914051510245,0.8120620361653235,0.19297309515127956,0.28304051893000076
0.0,0.0967741935483871,0.48,0.0,0.39,0.0,0.33,0.027883830219580297,0.664639977623498,0.5493654150234821,0.6138195621238323,0.5619863178006004,0.09257077200253012
0.0,0.01075268817204301,0.89,0.0,0.15,0.0,0.1,0.7801671568946935,0.08586673135626477,0.580863905742792,0.021920096494163266,0.513451059695725,0.9868043903196957
0.0,0.0,0.7,0.0,0.15,0.0,0.11,0.0004404708962990611,0.5209827758337309,0.5926079328543618,0.5412322772473541,0.7430673631851714,0.9293104254344314
0.0,0.0967741935483871,0.0,0.8,0.0,0.23,0.01,0.7182854641260614,0.9498349210002153,0.8473743925555804,0.7991206778157123,0.15744538084499082,0.36435935089219934
0.0,0.03225806451612903,0.39,0.0,0.24,0.0,0.24,0.020011615189819754,0.6400398173638995,0.5954814301076127,0.6598970475953783,0.6630044259909941,0.039683900773388625
0.0,0.03225806451612903,0.76,0.0,0.81,0.0,0.97,0.23268560829513668,0.07745649219582262,0.13963356922163556,0.23705930125771288,0.3535231761384605,0.48603617447443725
0.0,0.02150537634408602,0.7,0.0,0.81,0.0,0.8,0.20780901909706878,0.09426063701067544,0.19808530096495766,0.3257859678224224,0.3474923442132359,0.6355366197264848
0.0,0.21505376344086022,0.0,0.75,0.01,0.08,0.03,0.8588324473950038,0.8481943059507319,0.7523035445520717,0.7265379306171784,0.2274837980336582,0.40640963858629725
0.0,0.053763440860215055,0.96,0.0,0.78,0.0,0.7,0.10335701548501697,0.19557539055613965,0.394400530228365,0.16945253893403675,0.4001664842211945,0.48000899072032815
0.0,0.02150537634408602,0.81,0.0,0.62,0.0,0.78,0.6089916273977815,0.012023745293704702,0.33913584418414117,0.13689600906041116,0.7759634952856193,0.07077528851306492
0.0,0.17204301075268816,0.0,0.95,0.0,0.07,0.08,0.7754038826938441,0.9173160689419416,0.6496259742612126,0.7876429440552215,0.06015417728664929,0.2775924302206619
0.06,0.5483870967741935,0.42000000000000004,0.0,0.06,0.0,0.06,0.9903690425557896,0.5976637194812802,0.7499573059813031,0.5870889862958892,0.7971762041656256,0.058566566968973985
0.0,0.12903225806451613,0.0,0.83,0.01,0.05,0.73,0.8764305721184007,0.8290896904714784,0.35405772553026993,0.8034505360357692,0.09469175462367774,0.2768113393907281
0.0,0.13978494623655913,0.01,0.2,0.04,0.01,0.86,0.9179627517739821,0.7744214607670483,0.2563227305953582,0.7501666070125803,0.21621279829759854,0.341199046189476
0.0,0.11827956989247311,0.0,0.89,0.01,0.16,0.06,0.6862498896737113,0.9640161404482934,0.6718930757193666,0.7663758417758798,0.09241204745333134,0.4197230700867025
0.0,0.08602150537634408,0.69,0.0,0.85,0.02,0.23,0.25267797151529603,0.0654521726826709,0.4218068860955028,0.39219328614157584,0.25612523846134644,0.6131684510505806
0.0,0.0,0.0,0.0,0.16,0.02,0.73,0.14615376364288357,0.14673969793379882,0.23529059446386452,0.7817965087851454,0.03893821266652531,0.18553219251505065
0.0,0.0967741935483871,0.0,0.84,0.0,0.15,0.0,0.7778924011921081,0.9156631007915959,0.9372978437748541,0.6805318678700208,0.11752021191983109,0.32788504371639815
0.0,0.0,0.0,0.0,0.13,0.0,0.87,0.20308301348439278,0.09770619801134056,0.12468352297907652,0.8092494710485235,0.006635150593395562,0.10917343404095713
0.0,0.03225806451612903,0.85,0.0,0.07,0.0,0.13,0.9733470211781019,0.6610670591456167,0.534427121687226,0.4796377265263259,0.8268604900287385,0.8947960155243021
0.87,0.0,0.07,0.0,0.0,0.0,0.0,0.5590461240493345,0.9965013144340613,0.9307858451263875,0.588167689039958,0.8211897833585504,0.027818787309580748
0.0,0.7634408602150536,0.2,0.0,0.07,0.0,0.09,0.9976983839312734,0.5479199189502528,0.6006280798028205,0.5519628454371588,0.6832745186488883,0.12484524205260641
0.0,0.01075268817204301,0.0,0.0,0.11,0.1,0.74,0.4639627943204154,0.0013003711583421396,0.21506242979983525,0.8780887561981179,0.09465963891173104,0.32648739254249565
0.0,0.0,0.8,0.0,0.73,0.0,0.7,0.053526018098482675,0.7250799490958793,0.3507032439543479,0.46716965560361406,0.5102908486942778,0.9727462993194335
0.0,0.0,0.0,0.0,0.1,0.06,0.91,0.09205881345567174,0.2108910442051205,0.16004850611190383,0.8753272728688345,0.03278640419892026,0.31383690003673537
0.0,0.06451612903225806,0.0,0.69,0.02,0.02,0.92,0.9478570708635667,0.722315190838382,0.14321099570919843,0.7432927123260069,0.11088870074686695,0.3304777914897878
0.88,0.0,0.06,0.0,0.0,0.0,0.0,0.5289549448979415,0.9991609070890439,0.9163476280776617,0.5714006519278262,0.9691327181407823,0.07011073476634294
0.0,0.0967741935483871,0.78,0.0,0.65,0.0,0.15,0.7604694153392983,0.07320299477057701,0.4831684101533736,0.30346629016401655,0.8608233794512147,0.13075107140704081
0.0,0.0,0.01,0.0,0.12,0.0,0.8,0.4251222958949623,0.0056384628351853205,0.22499313951762093,0.7540346053203374,0.006980409647558708,0.06900691090973017
0.0,0.10752688172043011,0.01,0.69,0.02,0.04,0.69,0.9064893608985053,0.7911466975191797,0.401193291716005,0.7523030612374466,0.054410837043502414,0.3513828421519068
0.0,0.03225806451612903,0.33,0.0,0.06,0.0,0.06,0.9998646619780389,0.4883673001594226,0.7930110600772061,0.6485642594257995,0.7275650294257113,0.977479747749839
0.0,0.0,0.0,0.0,0.12,0.01,0.88,0.13572143419372296,0.15750747965229683,0.09411429600642861,0.7844917854459228,0.05737561094563087,0.13215998564074424
0.0,0.0,0.65,0.0,0.17,0.0,0.68,0.04787875339274594,0.7135096680862545,0.25686994210803066,0.48553120466424843,0.8047668279250448,0.05485942151370201
0.85,0.0,0.03,0.0,0.0,0.0,0.0,0.4615474246069249,0.9985192066968331,0.9616389602536429,0.6304583257547313,0.8885372766659353,0.07718150959420797
0.0,0.11827956989247311,0.01,0.84,0.04,0.05,0.79,0.9150431814598364,0.7788174268651392,0.32300698525761623,0.745587716702198,0.13581277355216406,0.37062286486743495
0.0,0.07526881720430108,0.0,0.12,0.02,0.0,0.9,0.9579772003945811,0.7006411820109264,0.24585523424641034,0.7420681159321202,0.005839149547052613,0.2568395116178555
0.0,0.10752688172043011,0.0,0.86,0.0,0.11,0.0,0.7587331303819836,0.9278518052348728,0.982438817463436,0.7057373848283751,0.15684282879695888,0.26805785499027557
0.0,0.03225806451612903,0.5700000000000001,0.0,0.09,0.0,0.36,0.9997718787411373,0.48489803921492436,0.5323599698459339,0.6195742035529677,0.8500036909796396,0.9644644180914134
0.0,0.06451612903225806,0.0,0.81,0.0,0.17,0.01,0.8318653301858913,0.8739858321121394,0.859441767729703,0.8157841422926112,0.0509072143670799,0.3634597038817141
0.89,0.0,0.04,0.0,0.0,0.0,0.0,0.47748423915894656,0.9994927832449119,0.9530004988969454,0.647584645708435,0.7499697803198658,0.042812957510663614
0.0,0.0,0.0,0.0,0.07,0.0,0.92,0.3027465047107568,0.04055353021687441,0.11127217880850783,0.8699613880973758,0.03995192595793716,0.06944970315976817
0.0,0.1827956989247312,0.01,0.79,0.05,0.1,0.8,0.9900174134743736,0.5994129493169014,0.39134761525011985,0.7681078867967446,0.1212299570952163,0.376691861351854
0.0,0.0,0.25,0.0,0.2,0.0,0.74,0.0007669344886357399,0.527682960465345,0.26454241314082777,0.5100828088526481,0.6387014463566234,0.005377635014840839
0.0,0.0,0.0,0.0,0.06,0.02,0.79,0.4002072127480176,0.0100597999628112,0.011256738420488133,0.892970682641495,0.06892538368483904,0.16352190893112853
0.93,0.0,0.05,0.0,0.01,0.0,0.0,0.42334652264691375,0.9940893081313134,0.9984610186516429,0.5893093732134981,0.8049215735309109,0.11655313561105297
0.0,0.10752688172043011,0.0,0.95,0.0,0.16,0.01,0.7476672207243826,0.934351180243199,0.819971105019649,0.7726911981928837,0.17989135713414584,0.3748074001645875
0.0,0.02150537634408602,0.0,0.73,0.0,0.16,0.01,0.663141833131108,0.9726359511110234,0.8701477791512591,0.7733384613808113,0.025449821200938028,0.4353909694564438
0.0,0.0,0.0,0.0,0.11,0.02,1.0,0.3544587359805,0.02165102648003292,0.007698017365254904,0.7991431296109542,0.07512947409701698,0.2764357623955368
0.0,0.0,0.0,0.0,0.13,0.0,0.93,0.15216597940764803,0.14081829929886563,0.05330955469133588,0.7625151745860755,0.021164488432367453,0.14867829349812894
0.0,0.0,0.0,0.0,0.1,0.01,0.97,0.4333372053821849,0.004463854180400906,0.08067523770215669,0.7885290278735079,0.09048883496213414,0.1781018402199959
0.0,0.2043010752688172,0.0,0.89,0.0,0.1,0.04,0.7886771286109098,0.9082468804742545,0.7228487837192851,0.777148085081719,0.17746206952636945,0.25499841383004584
0.0,0.04301075268817204,0.95,0.0,0.23,0.0,0.09,0.43672908427940427,0.004019364063598485,0.5711505017212081,0.0459300214594077,0.6694455473433544,0.03350864694995181
0.0,0.0,0.7,0.0,0.16,0.0,0.81,0.043453214673614515,0.7038750421413649,0.3702621751087017,0.47313892273993585,0.8296352605165603,0.938582762673553
0.0,0.06451612903225806,0.97,0.0,0.73,0.0,0.12,0.7780833493970025,0.08446462149638251,0.5671707610940158,0.27519464709902436,0.6139201867876037,0.8813915564060363
0.0,0.11827956989247311,0.01,0.22,0.03,0.01,0.77,0.9575619707285463,0.701586316358549,0.16493504322827854,0.7010450979375821,0.12327731218386881,0.255424368267936
0.0,0.0,0.0,0.0,0.11,0.01,0.81,0.4134312292621,0.007551172269718021,0.0528703799701347,0.8149844444054775,0.035518488925530806,0.24835312900994835
0.0,0.06451612903225806,0.0,0.67,0.04,0.07,0.82,0.9014762138751112,0.7980215591068974,0.2795315097276124,0.7536047230155138,0.1125514184595649,0.4280210271450812
0.77,0.0,0.02,0.0,0.0,0.0,0.0,0.383957772334278,0.9863478193622099,0.9305709336024948,0.708124215313584,0.8137951822916003,0.11848775323866173
0.0,0.02150537634408602,0.96,0.0,0.8,0.0,0.76,0.36085881142457504,0.01975034654690483,0.34443842871822494,0.15543574546595476,0.6080420521520825,0.01213415975527956
0.9,0.04301075268817204,0.04,0.0,0.02,0.0,0.0,0.45258473288801154,0.9977467151520929,0.90572458752258,0.6189459202167127,0.5324913979308209,0.04391539928910973
0.0,0.17204301075268816,0.02,0.2,0.03,0.01,0.74,0.9621517356844169,0.6908291728323549,0.39715932199418247,0.700557328876717,0.04463428108908507,0.2575350619062483
0.0,0.17204301075268816,0.0,0.81,0.0,0.11,0.05,0.9036054237476492,0.7951316010214436,0.700958812713014,0.8085599732511425,0.0774358578498876,0.31124585437033014
0.0,0.0967741935483871,0.76,0.0,0.85,0.0,0.72,0.3059446253016209,0.039193629003817176,0.3143537728866059,0.25897091003395334,0.3322290079518817,0.4598539225115244
0.0,0.03225806451612903,0.0,0.11,0.02,0.03,0.88,0.9373403184258065,0.742349841921166,0.29359436992362364,0.8187366566933282,0.008852060421666197,0.42813751546521
0.78,0.07526881720430108,0.02,0.0,0.01,0.0,0.0,0.5557919964472761,0.9968775031458228,0.8951270611058378,0.6870490517338962,0.5555949785938055,0.10648702922040645
0.0,0.0,0.85,0.0,0.83,0.0,0.21,0.5240884528052678,0.000580590644047585,0.4563538765278762,0.22947682802473113,0.840768915016662,0.8748008938653186
0.0,0.03225806451612903,0.0,0.78,0.0,0.1,0.0,0.6692158571451804,0.970495476801448,0.9838915414168076,0.7694547961000372,0.04148063772486754,0.2790482592905982
0.0,0.02150537634408602,0.85,0.0,0.97,0.0,0.77,0.3004635952546829,0.04154037998825566,0.21056952186863764,0.3431340103338647,0.43214414199729795,0.6905498628653377
0.0,0.8709677419354839,0.67,0.0,0.08,0.0,0.04,0.9982980765643288,0.4587807460973589,0.720747492039982,0.4455624745875505,0.718668279695563,0.0672174606554851
0.0,0.03225806451612903,0.0,0.83,0.0,0.16,0.01,0.6796671471594289,0.9666044537202706,0.8272578500886743,0.7512514568381831,0.02524087984902415,0.44376605955139176
0.0,0.2043010752688172,0.77,0.0,0.88,0.0,0.77,0.1396913173328665,0.15333351302054754,0.4012989268359589,0.41134724251935123,0.33091702307902326,0.3825588283993163
0.0,0.06451612903225806,0.0,0.8,0.0,0.21,0.01,0.8528220118594401,0.8542832594795542,0.8568426170747564,0.8058853929818991,0.07161433475495735,0.4422487448293814
0.0,0.0,0.96,0.0,0.78,0.0,0.84,0.7426828095929866,0.06284435960626772,0.3090431523714915,0.07134684418859502,0.5946501090856826,0.9728513601675123
0.0,0.0,0.0,0.0,0.19,0.03,0.81,0.24674249660788372,0.06888442735666317,0.14821565549869054,0.7529128521986963,0.12130053573572923,0.1585728496668897
0.0,0.0,0.81,0.0,0.66,0.0,0.1,0.40859431857940776,0.008425996004632896,0.5714293915596197,0.20649719853700432,0.7596397722098425,0.9935475244485548
0.0,0.1827956989247312,0.0,0.85,0.01,0.14,0.07,0.8381106695527861,0.8683492570028704,0.6336476983276274,0.7267303824842165,0.12690348812816543,0.4072184314550156
0.0,0.1827956989247312,0.02,0.86,0.03,0.05,0.19,0.9136381332837644,0.7808976587540786,0.43472665661504084,0.7422792617779572,0.14712576538952127,0.33619994694865124
0.77,0.03225806451612903,0.01,0.0,0.02,0.0,0.0,0.3462623412122646,0.9757780283603541,0.8956144872625998,0.730309542355717,0.5039114891862264,0.0848715097530238
0.0,0.07526881720430108,0.7,0.0,0.1,0.0,0.12,0.9952280270013592,0.5689144489373675,0.5565597681819954,0.46337127193092736,0.6945324201355253,0.9768526727909272
0.0,0.0,0.54,0.0,0.21000000000000002,0.0,0.5700000000000001,0.042119200532021506,0.7008610800492839,0.46409464373408693,0.6317325146538207,0.9314012629608265,0.9797109333820311
0.0,0.01075268817204301,0.93,0.0,0.75,0.0,0.72,0.4801565264080639,0.0003939186160699659,0.3119677743654481,0.04487240200011426,0.6356184547207806,0.05581416782114862
0.0,0.07526881720430108,0.0,0.87,0.0,0.77,0.01,0.8589498095012497,0.8480733173614671,0.8496394122590292,0.777485104774437,0.10289341142705788,0.4404631316260016
0.0,0.01075268817204301,0.0,0.0,0.17,0.03,0.84,0.32515780012502604,0.031566221176482945,0.08732291031144958,0.7356836578505241,0.10801661061256747,0.28152547330606353
0.0,0.0,0.0,0.0,0.08,0.03,0.75,0.4522936276940536,0.0022811013821090187,0.1541404493838875,0.8582733506574325,0.07254667538978676,0.18405892453030495
0.0,0.0,0.0,0.0,0.13,0.03,0.75,0.054688564007228935,0.2726286628133261,0.21374740714242924,0.828421554413889,0.05848750026171577,0.19516136503080542
0.0,0.01075268817204301,0.84,0.0,0.79,0.0,0.2,0.13622225319582576,0.1569755826036897,0.4398596102729294,0.40655775577728276,0.6215052442694933,0.6901991320776716
0.91,0.01075268817204301,0.07,0.0,0.0,0.0,0.0,0.5573287357278003,0.9967025428361043,0.9412015976806711,0.5878048258279255,0.7350183192733041,0.005568374060704192
0.0,0.01075268817204301,0.0,0.12,0.01,0.01,0.91,0.8647839614759582,0.8419541803369374,0.13965618050969603,0.8045521844900095,0.02935928136221952,0.39396498897633886
0.79,0.0,0.04,0.0,0.0,0.0,0.0,0.5932921131357266,0.9912194841684019,0.9031559714236065,0.6259109628376639,0.8621560011890428,0.010105481663964752
0.0,0.6129032258064516,0.36,0.0,0.06,0.0,0.06,0.9997164317953597,0.5168370957624417,0.7820717973422511,0.6039248739028729,0.6990349846298567,0.019292199196487777
0.0,0.13978494623655913,0.0,0.9,0.0,0.1,0.03,0.753995301483581,0.9306813054037345,0.7666072002254134,0.8071826439932192,0.24628049005210031,0.3792633866295976
0.0,0.07526881720430108,0.0,0.84,0.01,0.16,0.04,0.6736836391908106,0.9688645790390188,0.7152302891416851,0.7633827676904725,0.07369552752212813,0.43727695040298425
0.0,0.0,0.23,0.0,0.1,0.0,0.67,0.050292004061059215,0.71854683339866,0.39053475571715474,0.5672643080590621,0.9011394162222015,0.9739922301153009
0.0,0.11827956989247311,0.0,0.76,0.01,0.07,0.0,0.703583826167609,0.956676719050749,0.9469217702094046,0.6817895111053329,0.2260377674343242,0.35816173757080333
0.0,0.12903225806451613,0.81,0.0,0.83,0.0,0.18,0.740599710631596,0.06169442252694035,0.4260896984805203,0.3063283349041114,0.7783111152624128,0.1317176571789662
0.0,0.16129032258064516,0.01,0.83,0.02,0.02,0.84,0.9412138056767219,0.7352241009766303,0.33746401384881974,0.7430814266074209,0.09572748057787944,0.24620788680997455
0.0,0.06451612903225806,0.0,0.8,0.0,0.63,0.0,0.8580078277779973,0.849042110997627,0.8870679878847976,0.775009997324988,0.09888421352574145,0.45756166916504903
0.09,0.2903225806451613,0.48,0.0,0.03,0.0,0.06,0.9652573560469563,0.6831272580589678,0.7855412573635334,0.4831341269992941,0.9428313781021685,0.05552222356851104
0.0,0.8064516129032258,0.71,0.0,0.08,0.0,0.1,0.9563989120661033,0.7042058595263059,0.5660952439682564,0.5137877547240853,0.6274525482334725,0.1195078672298689
0.8,0.03225806451612903,0.07,0.0,0.01,0.0,0.0,0.5656919719405071,0.9956657793539591,0.9337382111378628,0.573215989475581,0.7164349114825319,0.09175263999741617
0.0,0.04301075268817204,0.73,0.0,0.95,0.0,0.74,0.11010153769862824,0.18698372391355467,0.38387164843525257,0.2894876169139468,0.47393837535287003,0.511031947806584
0.0,0.053763440860215055,0.0,0.21,0.03,0.08,0.8,0.9062503086885283,0.7914801651750517,0.2862756192000311,0.8175215842513277,0.15464474121964247,0.4544566125585099
0.0,0.10752688172043011,0.18,0.0,0.94,0.0,0.81,0.1327681109986391,0.16067605492613385,0.2889130235184122,0.426013379301228,0.2834653347903935,0.4093958391848591
0.0,0.0,0.98,0.0,0.69,0.0,0.12,0.5691090539035901,0.004799092621438461,0.5292848416148265,0.23563405696606873,0.8972122171530678,0.9915960526489427
0.69,0.0,0.04,0.0,0.0,0.0,0.0,0.4113879156028029,0.992085255315361,0.8932118038005993,0.6059746876378602,0.9829041399013834,0.006042461893275449
0.0,0.0,0.0,0.0,0.12,0.02,0.77,0.3576563258710789,0.020689788930509545,0.11280755016867379,0.8342114562579941,0.03132585102439571,0.31213408563561623
0.0,0.04301075268817204,0.0,0.13,0.03,0.01,0.94,0.9639993941243611,0.6862916054260788,0.17955066141596995,0.7462019183329089,0.03394131839538228,0.38022468018116484
0.76,0.04301075268817204,0.02,0.0,0.0,0.0,0.0,0.6207853955143271,0.9851915995052342,0.9231240243762251,0.691238270502329,0.6322359867810643,0.09155860049365643
0.0,0.0,0.0,0.0,0.14,0.0,0.84,0.36049037478956436,0.019857245734517193,0.04470353749288548,0.7620919866728193,0.01890699316536751,0.3003227612394996
0.0,0.06451612903225806,0.74,0.0,1.0,0.0,0.74,0.1380704511140986,0.15502608556117187,0.4130628533577483,0.32403060094435904,0.4680472555141794,0.5616175955296114
0.0,0.0967741935483871,0.91,0.0,1.0,0.0,0.22,0.11705718415092403,0.17851158685019347,0.4596676978617258,0.2976064256676628,0.3009791431767715,0.5313825669361648
0.71,0.04301075268817204,0.02,0.0,0.02,0.0,0.0,0.3662716704610741,0.981784945674653,0.987907254054855,0.626444580663021,0.545089527599501,0.12645405694890485
0.0,0.08602150537634408,0.87,0.0,0.96,0.0,0.93,0.29450535062179994,0.04417991589122505,0.13534199474947592,0.2607695036717177,0.35313313056544093,0.36811257998225716
0.0,0.0,0.0,0.0,0.12,0.04,0.81,0.03169054436133334,0.324825076682147,0.17838545198516095,0.8150624512724546,0.05206168698360142,0.2546005168521065
0.83,0.0,0.05,0.0,0.0,0.0,0.0,0.35477059168223357,0.9784437469124991,0.8839490644892425,0.6782919367445468,0.7757654497612121,0.03780907570728805
0.0,0.11827956989247311,0.0,0.76,0.0,0.12,0.0,0.724589107720941,0.9467210904950779,0.8992591103044234,0.8286384615558431,0.22156776604331116,0.2561381370373268
0.0,0.2043010752688172,0.03,0.09,0.07,0.0,0.72,0.9814744086270061,0.634842107063316,0.23862110120202729,0.6925621233365611,0.21924474110705822,0.2580818866949206
0.0,0.41935483870967744,0.36,0.0,0.03,0.0,0.27,0.9947341345694265,0.5723749686828297,0.5590143231328664,0.6708860374055086,0.8527771718893051,0.096186541715709
0.0,0.0,0.0,0.0,0.11,0.01,0.83,0.05326404187016792,0.2754404673281027,0.06637564677155879,0.7962807157166324,0.024947623486798493,0.24449683175639053
0.0,0.01075268817204301,0.79,0.0,0.18,0.0,0.68,0.7149697701864414,0.048571159643085504,0.3331806375030444,0.13181630762946941,0.8787030337930466,0.09917886388324423
0.0,0.12903225806451613,0.0,0.92,0.0,0.05,0.03,0.673129240162011,0.9690695750109196,0.7334745810010542,0.6856886159388117,0.05131159637031233,0.24216441729758306
0.0,0.0,0.0,0.0,0.12,0.07,0.8,0.052473198782644226,0.2770207135356261,0.027558490046842056,0.8527849261526307,0.10170798801309743,0.3240309136190461
0.0,0.0,0.99,0.0,0.79,0.0,0.72,0.52813310915436,0.0007920992519160341,0.26003682015507495,0.08878487169322634,0.6841988321409912,0.9913121423554998
0.0,0.06451612903225806,0.8,0.0,0.82,0.0,0.79,0.18964116440364326,0.10798291725069736,0.3275451436001133,0.3660502385361895,0.38350302525383856,0.619159481000512
0.0,0.0967741935483871,0.63,0.0,0.15000000000000002,0.0,0.42000000000000004,0.9797488994117172,0.6408580615841566,0.5375955563379045,0.5700595659365049,0.811930382169043,0.8671024945422889
0.75,0.0,0.02,0.0,0.0,0.0,0.0,0.5598123303083892,0.9964095941287598,0.9398755414163074,0.7204804074416223,0.7063226748772603,0.00031617796568165585
0.0,0.15053763440860216,0.91,0.0,0.77,0.0,0.13,0.7550794067634503,0.06995988995768515,0.5068495854722337,0.24015315073685506,0.618104137052404,0.027256449029609844
0.0,0.08602150537634408,0.0,0.75,0.0,0.08,0.03,0.745653170532304,0.9354934210839778,0.7751061777858237,0.805129338203159,0.005484955451991541,0.25884618073698723
